id,section_number,section_name_en,section_name_fr,subsection_number,subsection_name_en,subsection_name_fr,title_en,title_fr,id_2025_26
Q3_1Row10Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 121 to 180 days - Disposition of requests: Total,Délai de traitement: 121 à 180 jours - Disposition: Total,Q7R6C6
Q3_1Row1Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: All disclosed,Délai de traitement: 181 à 365 jours - Disposition: Communication totale,Q7R6C7
Q3_1Row2Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: Disclosed in part,Délai de traitement: 181 à 365 jours - Disposition: Communication partielle,Q7R7C1
Q3_1Row3Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: All exempted,Délai de traitement: 181 à 365 jours - Disposition: Exception totale,Q7R7C2
Q3_1Row4Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: All excluded,Délai de traitement: 181 à 365 jours - Exclusion totale<,Q7R7C3
Q3_1Row5Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: No records exist,Délai de traitement: 181 à 365 jours - Disposition: Aucun document n’existe,Q7R7C4
Q3_1Row7Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: Request abandoned,Délai de traitement: 181 à 365 jours - Disposition: Demande abandonnée,Q7R7C5
Q3_1Row8Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: Neither confirmed nor denied,Délai de traitement: 181 à 365 jours - Disposition: Ni confirmée ni infirmée,Q7R7C6
Q3_1Row10Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: 181 to 365 days - Disposition of requests: Total,Délai de traitement: 181 à 365 jours - Disposition: Total,Q7R7C7
Q3_1Row1Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: All disclosed,Délai de traitement: Plus de 365 jours - Disposition: Communication totale,Q8R1C1
Q3_1Row2Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: Disclosed in part,Délai de traitement: Plus de 365 jours - Disposition: Communication partielle,Q8R2C1
Q3_1Row3Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: All exempted,Délai de traitement: Plus de 365 jours - Disposition: Exception totale,Q8R3C1
Q3_1Row4Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: All excluded,Délai de traitement: Plus de 365 jours - Exclusion totale<,Q8R4C1
Q3_1Row5Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: No records exist,Délai de traitement: Plus de 365 jours - Disposition: Aucun document n’existe,Q8R5C1
Q3_1Row7Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: Request abandoned,Délai de traitement: Plus de 365 jours - Disposition: Demande abandonnée,Q8R6C1
Q3_1Row8Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: Neither confirmed nor denied,Délai de traitement: Plus de 365 jours - Disposition: Ni confirmée ni infirmée,Q8R7C1
Q3_1Row10Cell7,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: More than 365 days - Disposition of requests: Total,Délai de traitement: Plus de 365 jours - Disposition: Total,Q8R8C1
Q3_1Row1Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: All disclosed,Délai de traitement: Total - Disposition: Communication totale,Q8R9C1
Q3_1Row2Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: Disclosed in part,Délai de traitement: Total - Disposition: Communication partielle,Q8R10C1
Q3_1Row3Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: All exempted,Délai de traitement: Total - Disposition: Exception totale,Q8R11C1
Q3_1Row4Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: All excluded,Délai de traitement: Total - Exclusion totale<,Q8R12C1
Q3_1Row5Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: No records exist,Délai de traitement: Total - Disposition: Aucun document n’existe,Q8R13C1
Q3_1Row7Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: Request abandoned,Délai de traitement: Total - Disposition: Demande abandonnée,Q8R14C1
Q3_1Row8Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: Neither confirmed nor denied,Délai de traitement: Total - Disposition: Ni confirmée ni infirmée,Q8R15C1
Q3_1Row10Cell8,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.1,3.1 Disposition and completion time,3.1 Disposition et délai de traitement,Completion Time: Total - Disposition of requests: Total,Délai de traitement: Total - Disposition: Total,Q8R16C1
Q3_2Row1Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 18(2),Exceptions : Nombre de demandes - Article : 18(2),Q8R17C1
Q3_2Row2Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 19(1)(a),Exceptions : Nombre de demandes - Article : 19(1)a),Q8R18C1
Q3_2Row3Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 19(1)(b),Exceptions : Nombre de demandes - Article : 19(1)b),Q8R19C1
Q3_2Row4Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 19(1)(c),Exceptions : Nombre de demandes - Article : 19(1)c),Q8R20C1
Q3_2Row5Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 19(1)(d),Exceptions : Nombre de demandes - Article : 19(1)d),Q8R21C1
Q3_2Row6Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 19(1)(e),Exceptions : Nombre de demandes - Article : 19(1)e),Q8R22C1
Q3_2Row7Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 19(1)(f),Exceptions : Nombre de demandes - Article : 19(1)f),Q8R23C1
Q3_2Row8Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 20,Exceptions : Nombre de demandes - Article : 20,Q8R24C1
Q3_2Row9Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.2,3.2 Exemptions,3.2 Exceptions,Exemptions: Number of requests - Section: 21,Exceptions : Nombre de demandes - Article : 21,Q8R25C1
